customer_id,orders_last_30d,orders_last_90d,total_spend_90d,avg_order_value_90d,category_diversity_90d,avg_quantity_per_order,days_since_last_order,customer_tenure_days,favorite_category,label
C00364,1,7,2415.15,345.0214285714286,5,1.8571428571428572,14.0,449.0,Electronics,0
C00365,0,2,159.27,79.635,2,1.0,40.0,294.0,Electronics,0
C00366,1,3,830.75,276.9166666666667,3,1.3333333333333333,24.0,353.0,Home,1
C00367,0,1,143.15,143.15,1,1.0,33.0,390.0,Sports,0
C00368,2,3,58.94,19.646666666666665,2,1.0,11.0,411.0,Grocery,1
C00369,0,1,9.93,9.93,1,1.0,59.0,433.0,Grocery,0
C00370,0,0,0.0,0.0,0,0.0,100.0,378.0,unknown,0
C00371,0,1,48.12,48.12,1,1.0,41.0,415.0,Sports,0
C00372,0,0,0.0,0.0,0,0.0,311.0,383.0,unknown,0
C00373,0,0,0.0,0.0,0,0.0,265.0,439.0,unknown,0
C00374,0,0,0.0,0.0,0,0.0,253.0,436.0,unknown,0
C00375,2,7,487.15999999999997,69.5942857142857,3,1.0,0.0,434.0,Grocery,1
C00376,2,5,424.93,84.986,5,1.2,3.0,451.0,Beauty,1
C00377,0,0,0.0,0.0,0,0.0,134.0,249.0,unknown,1
C00378,0,4,1565.49,391.3725,3,1.75,43.0,340.0,Home,0
C00379,0,0,0.0,0.0,0,0.0,238.0,421.0,unknown,0
C00380,0,1,70.34,70.34,1,1.0,57.0,429.0,Fashion,0
C00381,0,0,0.0,0.0,0,0.0,177.0,210.0,unknown,0
C00382,0,1,28.61,28.61,1,2.0,51.0,249.0,Grocery,0
C00383,0,1,37.0,37.0,1,2.0,35.0,437.0,Grocery,1
C00384,0,3,1937.08,645.6933333333333,2,1.0,42.0,395.0,Electronics,1
C00385,0,0,0.0,0.0,0,0.0,121.0,435.0,unknown,0
C00386,0,0,0.0,0.0,0,0.0,287.0,327.0,unknown,1
C00387,0,0,0.0,0.0,0,0.0,108.0,449.0,unknown,0
C00388,0,0,0.0,0.0,0,0.0,190.0,190.0,unknown,0
C00389,3,3,1924.06,641.3533333333334,3,2.3333333333333335,10.0,400.0,Fashion,0
C00390,0,1,183.16,183.16,1,1.0,86.0,384.0,Electronics,0
C00391,0,0,0.0,0.0,0,0.0,137.0,396.0,unknown,0
C00392,0,0,0.0,0.0,0,0.0,94.0,433.0,unknown,1
C00393,0,1,31.06,31.06,1,1.0,73.0,400.0,Grocery,1
C00394,0,1,76.19,76.19,1,1.0,39.0,409.0,Toys,0
C00395,1,4,297.1,74.275,4,2.0,1.0,423.0,Fashion,1
C00396,0,1,167.8,167.8,1,1.0,66.0,389.0,Home,0
C00397,0,0,0.0,0.0,0,0.0,151.0,325.0,unknown,0
C00398,0,0,0.0,0.0,0,0.0,183.0,445.0,unknown,0
C00399,1,4,5003.789999999999,1250.9474999999998,4,2.75,9.0,338.0,Electronics,1
C00400,2,4,1678.42,419.605,3,1.0,25.0,325.0,Electronics,0
C00401,0,0,0.0,0.0,0,0.0,197.0,422.0,unknown,0
C00402,0,0,0.0,0.0,0,0.0,234.0,234.0,unknown,0
C00403,0,2,289.78,144.89,2,1.5,45.0,391.0,Beauty,0
C00404,1,3,384.56,128.18666666666667,3,1.3333333333333333,29.0,402.0,Electronics,1
C00405,0,0,0.0,0.0,0,0.0,155.0,397.0,unknown,1
C00406,0,3,907.8900000000001,302.63000000000005,2,1.0,31.0,384.0,Electronics,1
C00407,1,1,18.11,18.11,1,1.0,22.0,417.0,Grocery,0
C00408,0,1,289.59,289.59,1,1.0,74.0,296.0,Electronics,0
C00409,0,1,10.89,10.89,1,1.0,31.0,392.0,Grocery,0
C00410,0,1,26.78,26.78,1,1.0,42.0,444.0,Books,1
C00411,1,1,53.05,53.05,1,1.0,25.0,379.0,Beauty,0
C00412,1,2,224.89,112.445,2,2.0,26.0,407.0,Fashion,0
C00413,0,0,0.0,0.0,0,0.0,99.0,407.0,unknown,1
C00414,0,1,17.53,17.53,1,1.0,36.0,410.0,Grocery,0
C00415,5,11,1988.8799999999999,180.8072727272727,6,1.2727272727272727,1.0,449.0,Home,1
C00416,0,0,0.0,0.0,0,0.0,218.0,384.0,unknown,0
C00417,4,7,1163.04,166.14857142857142,5,1.2857142857142858,10.0,439.0,Books,1
C00418,0,1,186.03,186.03,1,1.0,72.0,198.0,Electronics,0
C00419,0,0,0.0,0.0,0,0.0,144.0,436.0,unknown,0
C00420,0,0,0.0,0.0,0,0.0,166.0,438.0,unknown,0
C00421,0,3,899.69,299.8966666666667,3,1.3333333333333333,55.0,412.0,Electronics,0
C00422,0,0,0.0,0.0,0,0.0,96.0,363.0,unknown,0
C00423,0,1,51.92,51.92,1,1.0,36.0,437.0,Fashion,0
C00424,1,2,564.9699999999999,282.48499999999996,2,1.5,11.0,441.0,Beauty,1
C00425,1,1,60.62,60.62,1,1.0,28.0,432.0,Fashion,1
C00426,1,2,244.32999999999998,122.16499999999999,2,1.0,27.0,353.0,Books,1
C00427,0,0,0.0,0.0,0,0.0,235.0,447.0,unknown,0
C00428,1,2,208.91000000000003,104.45500000000001,2,1.5,27.0,444.0,Beauty,0
C00429,0,0,0.0,0.0,0,0.0,131.0,265.0,unknown,1
C00430,1,5,364.78,72.95599999999999,3,1.0,11.0,370.0,Fashion,1
C00431,2,2,27.01,13.505,1,1.0,0.0,423.0,Grocery,1
C00432,2,2,204.6,102.3,2,2.0,5.0,413.0,Sports,0
C00433,0,0,0.0,0.0,0,0.0,158.0,394.0,unknown,0
C00434,2,3,199.27999999999997,66.42666666666666,3,1.6666666666666667,16.0,370.0,Books,0
C00435,2,3,379.59,126.52999999999999,3,1.3333333333333333,4.0,422.0,Grocery,1
C00436,0,0,0.0,0.0,0,0.0,114.0,317.0,unknown,0
C00437,0,2,114.69,57.345,2,1.5,39.0,445.0,Grocery,1
C00438,1,2,123.5,61.75,2,3.0,12.0,387.0,Beauty,1
C00439,0,2,126.19,63.095,2,1.0,48.0,350.0,Grocery,0
C00440,0,0,0.0,0.0,0,0.0,99.0,342.0,unknown,0
C00441,0,1,224.36,224.36,1,2.0,71.0,447.0,Fashion,0
C00442,1,1,44.0,44.0,1,2.0,15.0,446.0,Beauty,1
C00443,0,0,0.0,0.0,0,0.0,94.0,267.0,unknown,0
C00444,0,0,0.0,0.0,0,0.0,365.0,428.0,unknown,0
C00445,0,0,0.0,0.0,0,0.0,197.0,449.0,unknown,0
C00446,0,1,193.89,193.89,1,2.0,72.0,402.0,Fashion,0
C00447,2,5,382.7,76.53999999999999,4,1.2,14.0,357.0,Beauty,0
C00448,2,6,445.4,74.23333333333333,3,1.1666666666666667,13.0,408.0,Sports,1
C00449,0,2,82.28,41.14,2,1.0,51.0,437.0,Beauty,0
C00450,1,4,251.33,62.8325,4,1.25,28.0,398.0,Books,0
C00451,1,4,206.22,51.555,3,1.25,6.0,449.0,Beauty,1
C00452,0,1,126.63,126.63,1,4.0,47.0,356.0,Books,1
C00453,0,0,0.0,0.0,0,0.0,207.0,435.0,unknown,0
C00454,1,3,293.15999999999997,97.71999999999998,3,1.0,15.0,411.0,Beauty,1
C00455,1,2,98.53999999999999,49.269999999999996,2,1.5,10.0,401.0,Beauty,1
C00456,0,0,0.0,0.0,0,0.0,145.0,425.0,unknown,0
C00457,0,0,0.0,0.0,0,0.0,150.0,420.0,unknown,0
C00458,1,3,699.6800000000001,233.2266666666667,3,1.0,11.0,336.0,Electronics,1
C00459,0,3,163.23000000000002,54.410000000000004,3,1.6666666666666667,34.0,313.0,Books,0
C00460,0,0,0.0,0.0,0,0.0,102.0,434.0,unknown,0
C00461,2,2,128.02,64.01,2,1.0,20.0,417.0,Beauty,1
C00462,1,4,1479.54,369.885,3,2.25,4.0,429.0,Electronics,1
C00463,1,1,157.09,157.09,1,1.0,13.0,392.0,Fashion,1
C00464,0,0,0.0,0.0,0,0.0,181.0,416.0,unknown,0
C00465,0,0,0.0,0.0,0,0.0,400.0,400.0,unknown,0
C00466,0,0,0.0,0.0,0,0.0,111.0,421.0,unknown,1
C00467,0,0,0.0,0.0,0,0.0,179.0,393.0,unknown,0
C00468,0,0,0.0,0.0,0,0.0,108.0,276.0,unknown,0
C00469,1,2,158.19,79.095,2,2.5,10.0,415.0,Books,1
C00470,0,2,223.86,111.93,2,1.0,33.0,426.0,Beauty,0
C00471,0,2,3296.02,1648.01,2,2.0,71.0,287.0,Books,0
C00472,1,1,498.51,498.51,1,1.0,6.0,295.0,Home,0
C00473,2,3,375.45,125.14999999999999,2,1.0,7.0,386.0,Fashion,1
C00474,1,4,1287.6,321.9,3,1.75,2.0,426.0,Electronics,1
C00475,0,0,0.0,0.0,0,0.0,254.0,389.0,unknown,0
C00476,0,0,0.0,0.0,0,0.0,134.0,398.0,unknown,0
C00477,3,7,3187.89,455.41285714285715,5,1.7142857142857142,11.0,342.0,Home,0
C00478,0,0,0.0,0.0,0,0.0,134.0,352.0,unknown,0
C00479,1,2,650.0999999999999,325.04999999999995,2,1.0,10.0,341.0,Electronics,0
C00480,1,2,240.07000000000002,120.03500000000001,2,1.0,23.0,434.0,Books,0
C00481,1,2,981.29,490.645,2,2.0,23.0,407.0,Fashion,0
C00482,0,0,0.0,0.0,0,0.0,302.0,444.0,unknown,0
C00483,1,1,29.15,29.15,1,1.0,20.0,365.0,Grocery,1
C00484,0,0,0.0,0.0,0,0.0,168.0,443.0,unknown,0
C00485,1,3,563.51,187.83666666666667,3,2.0,10.0,445.0,Beauty,0
C00486,0,3,3381.62,1127.2066666666667,3,1.3333333333333333,35.0,363.0,Beauty,0
C00487,1,5,1653.54,330.70799999999997,4,1.6,27.0,421.0,Beauty,0
C00488,0,0,0.0,0.0,0,0.0,107.0,400.0,unknown,0
C00489,0,2,110.59,55.295,2,1.5,53.0,435.0,Grocery,0
C00490,1,1,122.71,122.71,1,1.0,26.0,391.0,Sports,0
C00491,2,5,775.19,155.038,3,1.4,9.0,399.0,Fashion,0
C00492,1,3,881.24,293.74666666666667,2,1.6666666666666667,19.0,386.0,Electronics,0
C00493,0,0,0.0,0.0,0,0.0,172.0,402.0,unknown,1
C00494,0,0,0.0,0.0,0,0.0,299.0,423.0,unknown,0
C00495,0,1,29.41,29.41,1,1.0,37.0,252.0,Sports,1
C00496,1,2,286.26,143.13,2,2.5,10.0,254.0,Beauty,0
C00497,2,4,3264.33,816.0825,3,2.25,0.0,384.0,Electronics,1
C00498,1,2,334.58,167.29,2,2.5,29.0,377.0,Grocery,1
C00499,0,0,0.0,0.0,0,0.0,209.0,371.0,unknown,0
C00500,0,1,24.81,24.81,1,1.0,39.0,387.0,Grocery,0
C00501,0,1,17.13,17.13,1,1.0,34.0,428.0,Grocery,0
C00502,1,5,432.39,86.478,3,1.4,2.0,431.0,Fashion,0
C00503,0,0,0.0,0.0,0,0.0,91.0,424.0,unknown,0
C00504,0,1,158.81,158.81,1,1.0,67.0,386.0,Fashion,0
C00505,0,0,0.0,0.0,0,0.0,107.0,263.0,unknown,1
C00506,1,3,109.50999999999999,36.50333333333333,3,1.0,15.0,408.0,Beauty,1
C00507,0,0,0.0,0.0,0,0.0,217.0,441.0,unknown,0
C00508,0,1,20.02,20.02,1,1.0,63.0,290.0,Grocery,0
C00509,1,1,189.28,189.28,1,1.0,23.0,269.0,Fashion,1
C00510,2,6,1184.16,197.36,5,1.3333333333333333,16.0,451.0,Toys,1
C00511,1,2,70.91,35.455,2,1.0,11.0,452.0,Beauty,1
C00512,2,3,357.78999999999996,119.26333333333332,3,1.3333333333333333,2.0,431.0,Fashion,0
C00513,1,2,203.95999999999998,101.97999999999999,2,2.0,29.0,424.0,Books,0
C00514,0,0,0.0,0.0,0,0.0,204.0,244.0,unknown,0
C00515,1,1,37.87,37.87,1,1.0,18.0,433.0,Books,0
C00516,0,3,120.56,40.18666666666667,3,1.3333333333333333,58.0,451.0,Beauty,1
C00517,0,0,0.0,0.0,0,0.0,91.0,437.0,unknown,0
C00518,0,1,99.23,99.23,1,1.0,69.0,324.0,Sports,0
C00519,0,2,467.26000000000005,233.63000000000002,2,1.0,49.0,447.0,Beauty,1
C00520,1,2,322.81,161.405,2,2.5,21.0,32.0,Grocery,1
C00521,2,7,1062.15,151.7357142857143,4,1.4285714285714286,12.0,443.0,Beauty,1
C00522,0,0,0.0,0.0,0,0.0,300.0,376.0,unknown,0
C00523,1,2,199.23000000000002,99.61500000000001,2,1.5,21.0,410.0,Beauty,1
C00524,0,0,0.0,0.0,0,0.0,126.0,320.0,unknown,0
C00525,0,2,70.86,35.43,2,1.0,66.0,391.0,Books,0
C00526,0,0,0.0,0.0,0,0.0,257.0,430.0,unknown,1
C00527,1,2,195.09,97.545,1,1.5,9.0,352.0,Fashion,0
C00528,0,1,129.35,129.35,1,2.0,80.0,299.0,Grocery,0
C00529,0,0,0.0,0.0,0,0.0,108.0,224.0,unknown,0
C00530,0,0,0.0,0.0,0,0.0,129.0,408.0,unknown,0
C00531,4,5,376.0,75.2,4,1.2,0.0,405.0,Toys,0
C00532,1,1,114.47,114.47,1,1.0,27.0,341.0,Home,0
C00533,0,0,0.0,0.0,0,0.0,213.0,414.0,unknown,0
C00534,0,1,93.17,93.17,1,1.0,48.0,331.0,Fashion,0
C00535,2,8,2129.39,266.17375,4,1.5,8.0,420.0,Fashion,1
C00536,0,1,237.45,237.45,1,1.0,41.0,447.0,Home,0
C00537,0,0,0.0,0.0,0,0.0,172.0,399.0,unknown,0
C00538,1,3,425.75,141.91666666666666,3,2.0,16.0,446.0,Books,1
C00539,1,1,174.47,174.47,1,3.0,4.0,432.0,Fashion,0
C00540,0,0,0.0,0.0,0,0.0,208.0,320.0,unknown,0
C00541,0,0,0.0,0.0,0,0.0,,,unknown,0
C00542,0,0,0.0,0.0,0,0.0,128.0,403.0,unknown,0
C00543,0,0,0.0,0.0,0,0.0,101.0,101.0,unknown,0
C00544,0,1,64.94,64.94,1,1.0,33.0,386.0,Fashion,0
C00545,0,2,388.28,194.14,2,2.0,54.0,427.0,Fashion,0
C00546,1,3,918.52,306.17333333333335,2,3.0,14.0,318.0,Beauty,1
C00547,0,0,0.0,0.0,0,0.0,126.0,437.0,unknown,0
C00548,1,2,299.3,149.65,2,2.5,21.0,430.0,Beauty,1
C00549,0,0,0.0,0.0,0,0.0,144.0,428.0,unknown,0
C00550,1,6,4320.6900000000005,720.1150000000001,3,2.0,16.0,413.0,Electronics,0
C00551,4,10,5750.09,575.009,5,2.1,9.0,375.0,Electronics,1
C00552,0,2,297.04,148.52,2,2.0,75.0,434.0,Beauty,0
C00553,0,0,0.0,0.0,0,0.0,159.0,442.0,unknown,0
C00554,0,0,0.0,0.0,0,0.0,111.0,440.0,unknown,0
C00555,4,7,691.33,98.76142857142858,6,1.7142857142857142,7.0,447.0,Electronics,1
C00556,0,0,0.0,0.0,0,0.0,226.0,372.0,unknown,0
C00557,0,0,0.0,0.0,0,0.0,193.0,416.0,unknown,0
C00558,1,2,125.33000000000001,62.665000000000006,2,1.0,10.0,371.0,Beauty,1
C00559,0,2,43.379999999999995,21.689999999999998,2,1.0,42.0,339.0,Fashion,0
C00560,0,2,955.64,477.82,2,2.0,36.0,302.0,Electronics,1
C00561,1,4,486.49,121.6225,2,1.0,12.0,414.0,Electronics,0
C00562,0,0,0.0,0.0,0,0.0,236.0,439.0,unknown,0
C00563,1,2,380.71,190.355,2,2.0,5.0,303.0,Fashion,0
C00564,1,3,572.67,190.89,3,1.3333333333333333,18.0,368.0,Beauty,0
C00565,0,0,0.0,0.0,0,0.0,126.0,422.0,unknown,0
C00566,1,2,810.28,405.14,2,1.5,13.0,415.0,Electronics,0
C00567,0,0,0.0,0.0,0,0.0,195.0,435.0,unknown,0
C00568,0,0,0.0,0.0,0,0.0,220.0,435.0,unknown,1
C00569,0,0,0.0,0.0,0,0.0,185.0,436.0,unknown,0
C00570,0,1,198.93,198.93,1,1.0,40.0,426.0,Electronics,1
C00571,0,0,0.0,0.0,0,0.0,204.0,394.0,unknown,0
C00572,0,0,0.0,0.0,0,0.0,100.0,342.0,unknown,0
C00573,2,4,2023.67,505.9175,4,2.25,9.0,306.0,Beauty,1
C00574,0,3,1159.66,386.55333333333334,2,1.3333333333333333,32.0,392.0,Fashion,1
C00575,0,0,0.0,0.0,0,0.0,152.0,401.0,unknown,0
C00576,0,0,0.0,0.0,0,0.0,108.0,398.0,unknown,0
C00577,0,0,0.0,0.0,0,0.0,95.0,444.0,unknown,0
C00578,0,0,0.0,0.0,0,0.0,252.0,300.0,unknown,0
C00579,0,2,1494.9299999999998,747.4649999999999,2,2.5,58.0,441.0,Books,1
C00580,0,0,0.0,0.0,0,0.0,288.0,410.0,unknown,0
C00581,2,6,1618.1399999999999,269.69,4,1.3333333333333333,2.0,360.0,Fashion,1
C00582,2,3,414.1,138.03333333333333,3,1.6666666666666667,10.0,416.0,Fashion,1
C00583,1,7,966.88,138.12571428571428,6,1.7142857142857142,8.0,434.0,Home,0
C00584,0,0,0.0,0.0,0,0.0,133.0,355.0,unknown,0
C00585,0,1,749.37,749.37,1,4.0,69.0,315.0,Fashion,0
C00586,0,0,0.0,0.0,0,0.0,170.0,404.0,unknown,1
C00587,0,2,226.45999999999998,113.22999999999999,2,2.0,63.0,447.0,Beauty,1
C00588,0,0,0.0,0.0,0,0.0,95.0,422.0,unknown,0
C00589,0,0,0.0,0.0,0,0.0,158.0,449.0,unknown,0
C00590,0,1,335.9,335.9,1,1.0,36.0,382.0,Electronics,1
C00591,1,1,136.22,136.22,1,1.0,21.0,365.0,Sports,0
C00592,0,1,1541.63,1541.63,1,1.0,77.0,267.0,Electronics,0
C00593,0,1,276.35,276.35,1,5.0,74.0,443.0,Beauty,0
C00594,0,0,0.0,0.0,0,0.0,118.0,389.0,unknown,0
C00595,0,1,80.99,80.99,1,3.0,56.0,440.0,Grocery,0
C00596,0,0,0.0,0.0,0,0.0,222.0,419.0,unknown,0
C00597,0,2,115.4,57.7,2,1.0,75.0,381.0,Beauty,1
C00598,2,5,1840.35,368.07,5,2.6,20.0,439.0,Books,1
C00599,0,2,58.94,29.47,2,2.0,36.0,432.0,Books,1
C00600,1,3,190.61,63.53666666666667,2,1.0,4.0,440.0,Grocery,0
C00601,1,2,531.5500000000001,265.77500000000003,2,3.5,22.0,382.0,Beauty,0
C00602,0,1,51.34,51.34,1,1.0,47.0,443.0,Fashion,0
C00603,0,1,15.64,15.64,1,1.0,61.0,435.0,Grocery,0
C00604,0,0,0.0,0.0,0,0.0,131.0,358.0,unknown,0
C00605,1,2,48.67,24.335,2,1.0,29.0,380.0,Books,1
C00606,0,4,465.83000000000004,116.45750000000001,4,1.0,60.0,334.0,Books,0
C00607,0,1,262.4,262.4,1,1.0,61.0,367.0,Home,0
C00608,2,4,952.02,238.005,3,1.25,3.0,438.0,Grocery,1
C00609,0,0,0.0,0.0,0,0.0,119.0,348.0,unknown,0
C00610,1,2,1827.34,913.67,2,2.0,29.0,287.0,Electronics,1
C00611,0,1,256.09,256.09,1,1.0,50.0,338.0,Home,0
C00612,1,2,99.78,49.89,1,2.5,8.0,438.0,Books,1
C00613,0,0,0.0,0.0,0,0.0,158.0,278.0,unknown,0
C00614,0,0,0.0,0.0,0,0.0,285.0,285.0,unknown,0
C00615,0,0,0.0,0.0,0,0.0,266.0,412.0,unknown,0
C00616,1,2,275.59,137.795,1,1.0,27.0,438.0,Fashion,0
C00617,0,0,0.0,0.0,0,0.0,116.0,398.0,unknown,0
C00618,0,0,0.0,0.0,0,0.0,389.0,448.0,unknown,0
C00619,1,1,14.34,14.34,1,1.0,8.0,427.0,Grocery,0
C00620,2,3,1129.65,376.55,3,1.6666666666666667,18.0,435.0,Beauty,1
C00621,0,0,0.0,0.0,0,0.0,262.0,389.0,unknown,0
C00622,1,2,850.98,425.49,2,1.5,13.0,364.0,Electronics,1
C00623,0,0,0.0,0.0,0,0.0,95.0,323.0,unknown,0
C00624,0,1,1163.29,1163.29,1,4.0,59.0,351.0,Fashion,0
C00625,1,1,101.81,101.81,1,2.0,16.0,402.0,Sports,1
C00626,1,1,387.53,387.53,1,3.0,12.0,389.0,Fashion,1
C00627,1,1,26.8,26.8,1,1.0,3.0,282.0,Grocery,1
C00628,0,1,113.73,113.73,1,1.0,64.0,423.0,Sports,0
C00629,0,0,0.0,0.0,0,0.0,146.0,324.0,unknown,0
C00630,0,3,1364.3,454.76666666666665,3,2.0,32.0,396.0,Beauty,0
C00631,0,2,458.48,229.24,2,2.5,57.0,324.0,Grocery,1
C00632,0,1,434.27,434.27,1,2.0,77.0,435.0,Home,0
C00633,3,4,1146.3799999999999,286.59499999999997,3,1.5,11.0,416.0,Electronics,1
C00634,0,0,0.0,0.0,0,0.0,304.0,377.0,unknown,0
C00635,0,3,236.07,78.69,3,2.3333333333333335,38.0,342.0,Beauty,1
C00636,0,0,0.0,0.0,0,0.0,106.0,419.0,unknown,1
C00637,0,0,0.0,0.0,0,0.0,123.0,426.0,unknown,0
C00638,0,0,0.0,0.0,0,0.0,100.0,429.0,unknown,0
C00639,1,4,400.38,100.095,3,1.0,16.0,388.0,Beauty,0
C00640,1,4,696.54,174.135,4,2.25,9.0,418.0,Beauty,1
C00641,0,1,72.46,72.46,1,2.0,78.0,309.0,Sports,1
C00642,1,1,47.54,47.54,1,1.0,21.0,323.0,Beauty,0
C00643,2,3,387.87,129.29,2,2.3333333333333335,12.0,325.0,Grocery,1
C00644,0,0,0.0,0.0,0,0.0,218.0,370.0,unknown,0
C00645,1,3,136.48,45.49333333333333,3,1.0,17.0,381.0,Beauty,1
C00646,0,1,65.72,65.72,1,1.0,59.0,442.0,Books,0
C00647,0,2,180.57,90.285,2,3.0,31.0,394.0,Beauty,0
C00648,0,0,0.0,0.0,0,0.0,93.0,418.0,unknown,1
C00649,0,1,117.46,117.46,1,1.0,66.0,269.0,Fashion,1
C00650,1,2,371.62,185.81,2,2.5,5.0,420.0,Fashion,1
C00651,0,2,927.45,463.725,2,1.5,37.0,336.0,Electronics,0
C00652,0,2,683.82,341.91,2,1.5,47.0,429.0,Electronics,0
C00653,1,1,190.53,190.53,1,1.0,2.0,436.0,Home,1
C00654,0,0,0.0,0.0,0,0.0,202.0,447.0,unknown,0
C00655,0,1,515.29,515.29,1,5.0,78.0,356.0,Sports,0
C00656,2,2,504.90000000000003,252.45000000000002,2,2.5,5.0,433.0,Books,0
C00657,1,1,24.01,24.01,1,1.0,8.0,413.0,Grocery,1
C00658,0,0,0.0,0.0,0,0.0,325.0,425.0,unknown,0
C00659,0,0,0.0,0.0,0,0.0,,,unknown,1
C00660,0,0,0.0,0.0,0,0.0,342.0,398.0,unknown,0
C00661,0,0,0.0,0.0,0,0.0,369.0,402.0,unknown,0
C00662,1,3,164.81,54.93666666666667,2,1.6666666666666667,25.0,379.0,Grocery,1
C00663,0,0,0.0,0.0,0,0.0,186.0,426.0,unknown,0
C00664,1,7,552.09,78.87,6,1.7142857142857142,1.0,418.0,Fashion,1
C00665,0,0,0.0,0.0,0,0.0,256.0,376.0,unknown,0
C00666,0,0,0.0,0.0,0,0.0,329.0,421.0,unknown,0
C00667,0,0,0.0,0.0,0,0.0,94.0,409.0,unknown,0
C00668,0,0,0.0,0.0,0,0.0,113.0,320.0,unknown,0
C00669,0,0,0.0,0.0,0,0.0,140.0,437.0,unknown,0
C00670,2,7,3411.24,487.32,3,1.8571428571428572,6.0,331.0,Electronics,1
C00671,1,3,2220.09,740.0300000000001,2,1.6666666666666667,22.0,396.0,Electronics,0
C00672,0,0,0.0,0.0,0,0.0,120.0,424.0,unknown,1
C00673,0,0,0.0,0.0,0,0.0,168.0,177.0,unknown,1
C00674,2,4,981.8299999999999,245.45749999999998,3,1.0,18.0,400.0,Electronics,1
C00675,0,0,0.0,0.0,0,0.0,180.0,204.0,unknown,0
C00676,0,0,0.0,0.0,0,0.0,143.0,315.0,unknown,0
C00677,0,0,0.0,0.0,0,0.0,161.0,416.0,unknown,0
C00678,1,1,80.05,80.05,1,1.0,4.0,376.0,Sports,0
C00679,1,3,1399.57,466.5233333333333,2,1.0,13.0,449.0,Electronics,0
C00680,0,0,0.0,0.0,0,0.0,238.0,338.0,unknown,0
C00681,0,3,419.16,139.72,3,1.6666666666666667,55.0,436.0,Books,0
C00682,0,0,0.0,0.0,0,0.0,117.0,430.0,unknown,0
C00683,4,10,900.13,90.013,5,1.2,1.0,442.0,Books,1
C00684,2,4,2094.03,523.5075,3,2.25,0.0,383.0,Electronics,0
C00685,0,1,440.0,440.0,1,2.0,31.0,411.0,Fashion,0
C00686,0,0,0.0,0.0,0,0.0,153.0,155.0,unknown,0
C00687,0,2,390.41999999999996,195.20999999999998,1,1.5,72.0,384.0,Home,0
C00688,1,3,235.38,78.46,2,2.0,7.0,439.0,Grocery,0
C00689,0,1,12.78,12.78,1,1.0,43.0,43.0,Grocery,1
C00690,0,0,0.0,0.0,0,0.0,139.0,319.0,unknown,0
C00691,0,0,0.0,0.0,0,0.0,209.0,340.0,unknown,0
C00692,1,2,320.27,160.135,1,1.5,27.0,390.0,Fashion,0
C00693,0,0,0.0,0.0,0,0.0,324.0,439.0,unknown,0
C00694,0,0,0.0,0.0,0,0.0,121.0,337.0,unknown,0
C00695,0,0,0.0,0.0,0,0.0,95.0,399.0,unknown,0
C00696,0,0,0.0,0.0,0,0.0,97.0,308.0,unknown,0
C00697,0,0,0.0,0.0,0,0.0,130.0,378.0,unknown,1
C00698,1,2,395.95000000000005,197.97500000000002,2,1.0,23.0,411.0,Fashion,0
C00699,1,4,250.05,62.5125,3,1.25,29.0,163.0,Grocery,0
C00700,0,0,0.0,0.0,0,0.0,342.0,412.0,unknown,0
C00701,0,0,0.0,0.0,0,0.0,326.0,437.0,unknown,0
C00702,0,0,0.0,0.0,0,0.0,349.0,449.0,unknown,0
C00703,1,5,735.89,147.178,4,1.6,3.0,432.0,Toys,1
C00704,1,4,1024.07,256.0175,3,1.0,18.0,441.0,Fashion,0
C00705,0,0,0.0,0.0,0,0.0,275.0,423.0,unknown,0
C00706,0,0,0.0,0.0,0,0.0,245.0,406.0,unknown,0
C00707,0,2,78.9,39.45,2,1.5,57.0,408.0,Beauty,0
C00708,1,4,491.52,122.88,4,1.25,9.0,356.0,Electronics,0
C00709,0,2,116.72,58.36,2,2.5,55.0,404.0,Books,0
C00710,0,1,676.62,676.62,1,4.0,86.0,284.0,Sports,1
C00711,1,1,132.37,132.37,1,1.0,23.0,387.0,Home,0
C00712,3,4,463.1,115.775,4,1.0,12.0,426.0,Books,0
C00713,0,1,159.21,159.21,1,1.0,44.0,297.0,Electronics,0
C00714,0,0,0.0,0.0,0,0.0,98.0,368.0,unknown,0
C00715,0,0,0.0,0.0,0,0.0,99.0,359.0,unknown,0
C00716,0,1,86.33,86.33,1,4.0,46.0,432.0,Grocery,0
C00717,0,1,41.79,41.79,1,1.0,39.0,392.0,Sports,0
C00718,0,2,896.4499999999999,448.22499999999997,2,1.5,35.0,439.0,Books,0
C00719,0,2,116.01,58.005,2,2.0,82.0,418.0,Books,0
C00720,1,1,47.37,47.37,1,1.0,23.0,412.0,Grocery,0
C00721,0,2,292.7,146.35,2,1.5,64.0,398.0,Electronics,0
C00722,1,4,1854.21,463.5525,3,1.25,28.0,409.0,Electronics,1
C00723,1,11,1810.6499999999999,164.60454545454544,5,1.9090909090909092,2.0,444.0,Grocery,1
C00724,2,3,279.28,93.09333333333332,2,1.0,23.0,359.0,Fashion,0
C00725,0,3,458.5,152.83333333333334,2,1.6666666666666667,37.0,451.0,Beauty,1
C00726,0,1,42.27,42.27,1,1.0,72.0,441.0,Sports,0
C00727,0,0,0.0,0.0,0,0.0,293.0,391.0,unknown,0
C00728,3,5,962.21,192.442,3,1.4,18.0,409.0,Fashion,1
C00729,1,2,1389.53,694.765,1,3.0,15.0,366.0,Electronics,0
