customer_id,order_id,order_date,product_id,category,brand,amount,quantity
C01005,O0010558,2025-09-12,FAS-ZAR-0714,Fashion,Zara,54.4,1
C00634,O0006557,2025-05-01,BOO-HAR-0054,Books,HarperCollins,43.03,2
C04536,O0045578,2026-01-29,FAS-NIK-0419,Fashion,Nike,157.05,1
C04127,O0041504,2025-11-03,HOM-IKE-0038,Home,Ikea,187.61,1
C02758,O0027873,2025-10-10,HOM-PHI-0782,Home,Philips,86.62,1
C01022,O0010811,2025-05-17,GRO-PEP-0551,Grocery,PepsiCo,21.64,1
C03804,O0038215,2025-03-08,SPO-UND-0493,Sports,Under Armour,70.01,1
C01126,O0011731,2025-05-31,GRO-KEL-0227,Grocery,Kellogg's,102.87,3
C02711,O0027439,2025-09-28,GRO-PEP-0612,Grocery,PepsiCo,64.22,2
C02136,O0021780,2025-11-08,GRO-KEL-0440,Grocery,Kellogg's,35.45,1
C03394,O0034080,2025-08-13,ELE-ANK-0694,Electronics,Anker,1969.78,2
C02242,O0022916,2025-12-30,HOM-PHI-0424,Home,Philips,331.47,3
C00781,O0008086,2025-01-27,FAS-ZAR-0293,Fashion,Zara,362.69,2
C04303,O0043468,2025-07-08,SPO-COL-0672,Sports,Columbia,143.82,2
C01422,O0014710,2025-10-06,SPO-REE-0128,Sports,Reebok,102.54,1
C01488,O0015467,2025-12-28,BEA-CER-0045,Beauty,CeraVe,428.84,5
C03693,O0037173,2025-07-28,ELE-LOG-0613,Electronics,Logitech,496.42,2
C02858,O0028749,2026-04-15,ELE-APP-0227,Electronics,Apple,716.25,3
C00317,O0003105,2024-12-27,TOY-LEG-0038,Toys,Lego,64.55,1
C00076,O0000709,2025-02-18,BEA-CER-0474,Beauty,CeraVe,51.79,1
C03815,O0038386,2026-02-23,HOM-DYS-0085,Home,Dyson,247.71,1
C02296,O0023445,2025-09-14,TOY-MAT-0067,Toys,Mattel,68.48,2
C02604,O0026511,2025-12-20,HOM-IKE-0748,Home,Ikea,147.18,2
C00813,O0008467,2026-05-01,FAS-NIK-0729,Fashion,Nike,77.5,1
C00601,O0006231,2025-02-20,ELE-LOG-0586,Electronics,Logitech,1934.49,3
C04625,O0046359,2026-01-09,BEA-NIV-0663,Beauty,Nivea,24.44,1
C03909,O0039358,2025-08-24,GRO-NES-0716,Grocery,Nestle,20.3,1
C01577,O0016387,2025-09-13,GRO-QUA-0328,Grocery,Quaker,32.62,1
C03399,O0034166,2025-04-29,FAS-ADI-0600,Fashion,Adidas,61.32,1
C00415,O0004169,2026-02-28,HOM-PHI-0592,Home,Philips,97.85,1
C00555,O0005804,2026-02-20,BEA-DOV-0421,Beauty,Dove,37.11,2
C01226,O0012754,2025-04-06,BEA-MAY-0215,Beauty,Maybelline,132.8,2
C00228,O0002190,2025-06-27,BOO-NO -0249,Books,No Starch,77.03,1
C01168,O0012188,2025-11-22,FAS-ADI-0246,Fashion,Adidas,79.19,1
C03178,O0031728,2025-04-11,SPO-PUM-0150,Sports,Puma,304.31,2
C01885,O0019246,2025-05-23,FAS-ZAR-0588,Fashion,Zara,107.72,2
C03763,O0037867,2026-03-14,ELE-SON-0667,Electronics,Sony,184.34,1
C04305,O0043515,2026-03-20,BEA-LO-0624,Beauty,L'Oreal,106.22,2
C00840,O0008719,2026-03-02,BEA-DOV-0353,Beauty,Dove,14.25,1
C02869,O0028825,2025-03-23,HOM-NIN-0035,Home,Ninja,42.43,1
C02389,O0024469,2025-11-24,GRO-QUA-0424,Grocery,Quaker,28.91,1
C04803,O0048253,2026-05-08,BEA-LO-0219,Beauty,L'Oreal,23.82,1
C00703,O0007202,2026-01-05,ELE-SAM-0172,Electronics,Samsung,223.64,1
C00889,O0009283,2025-04-04,BEA-CER-0782,Beauty,CeraVe,31.31,1
C02647,O0026821,2026-04-04,HOM-PHI-0236,Home,Philips,264.02,1
C02704,O0027374,2025-11-08,HOM-PHI-0178,Home,Philips,98.69,1
C02201,O0022493,2025-03-02,GRO-KEL-0524,Grocery,Kellogg's,15.61,1
C04541,O0045638,2025-12-28,ELE-LOG-0559,Electronics,Logitech,436.34,1
C04574,O0045880,2025-01-08,FAS-NIK-0331,Fashion,Nike,138.83,2
C02920,O0029340,2025-08-10,BEA-NIV-0126,Beauty,Nivea,69.97,2
C04644,O0046548,2026-05-16,FAS-ADI-0791,Fashion,Adidas,98.31,1
C01021,O0010804,2026-02-15,BEA-NIV-0289,Beauty,Nivea,48.65,1
C02052,O0020965,2024-12-27,BOO-PEN-0647,Books,Penguin,21.45,2
C02989,O0030033,2025-12-09,GRO-HEI-0432,Grocery,Heinz,16.33,1
C00506,O0005223,2025-06-28,BEA-LO-0442,Beauty,L'Oreal,95.0,1
C00069,O0000660,2025-05-25,ELE-SAM-0778,Electronics,Samsung,701.68,1
C03308,O0033246,2025-10-17,ELE-LOG-0135,Electronics,Logitech,671.24,2
C00561,O0005866,2025-12-09,ELE-LOG-0295,Electronics,Logitech,199.81,1
C04864,O0048872,2025-11-18,ELE-LOG-0306,Electronics,Logitech,2494.79,4
C02256,O0022986,2026-05-26,BOO-OR-0092,Books,O'Reilly,44.03,1
C02875,O0028881,2025-03-19,BEA-CER-0008,Beauty,CeraVe,9.35,1
C04696,O0047088,2026-01-17,BEA-LO-0132,Beauty,L'Oreal,58.42,3
C02607,O0026528,2024-12-14,FAS-LEV-0166,Fashion,Levi's,45.41,1
C00918,O0009648,2026-05-10,HOM-DYS-0511,Home,Dyson,134.77,1
C04946,O0049546,2025-10-08,ELE-SON-0511,Electronics,Sony,370.53,1
C03225,O0032375,2025-03-21,BEA-DOV-0022,Beauty,Dove,49.33,1
C02568,O0026159,2026-04-10,TOY-MAT-0305,Toys,Mattel,179.4,3
C01124,O0011712,2025-12-25,FAS-ADI-0266,Fashion,Adidas,210.31,1
C02690,O0027239,2026-02-17,TOY-HAS-0512,Toys,Hasbro,50.72,1
C01789,O0018354,2025-10-30,ELE-LOG-0540,Electronics,Logitech,338.85,1
C04942,O0049515,2025-04-03,BEA-NIV-0441,Beauty,Nivea,262.48,4
C02129,O0021725,2025-01-16,TOY-FIS-0250,Toys,Fisher-Price,43.86,1
C02544,O0025925,2025-05-11,HOM-DYS-0672,Home,Dyson,67.14,1
C04117,O0041390,2025-10-07,FAS-UNI-0189,Fashion,Uniqlo,89.13,1
C00462,O0004773,2026-05-26,FAS-LEV-0189,Fashion,Levi's,42.57,1
C03504,O0035205,2025-12-03,SPO-UND-0748,Sports,Under Armour,166.39,1
C02759,O0027879,2025-01-11,FAS-UNI-0709,Fashion,Uniqlo,83.93,1
C00562,O0005875,2025-02-10,HOM-OXO-0368,Home,OXO,185.23,1
C01725,O0017805,2025-10-11,HOM-DYS-0719,Home,Dyson,831.33,4
C03406,O0034224,2025-09-11,TOY-RAV-0750,Toys,Ravensburger,35.96,1
C00758,O0007842,2026-03-15,BEA-CER-0456,Beauty,CeraVe,23.31,1
C01535,O0015923,2026-01-14,ELE-APP-0398,Electronics,Apple,505.42,1
C02815,O0028367,2025-03-03,GRO-KEL-0056,Grocery,Kellogg's,61.55,1
C01158,O0012084,2026-05-30,BOO-OR-0125,Books,O'Reilly,45.74,1
C01960,O0020034,2025-04-24,GRO-KEL-0109,Grocery,Kellogg's,13.44,1
C01400,O0014488,2024-12-11,GRO-HEI-0238,Grocery,Heinz,17.32,1
C02035,O0020819,2025-04-25,FAS-NIK-0229,Fashion,Nike,96.43,1
C03732,O0037518,2025-05-21,HOM-OXO-0396,Home,OXO,154.28,1
C04374,O0044236,2026-04-08,ELE-APP-0071,Electronics,Apple,1158.21,2
C04842,O0048651,2025-09-25,HOM-OXO-0465,Home,OXO,822.31,1
C03605,O0036236,2025-09-01,GRO-HEI-0082,Grocery,Heinz,17.63,1
C02064,O0021070,2025-07-31,TOY-LEG-0021,Toys,Lego,57.19,1
C00911,O0009524,2025-09-16,BOO-NO -0204,Books,No Starch,58.65,1
C03261,O0032756,2026-04-14,GRO-KEL-0024,Grocery,Kellogg's,46.95,1
C01156,O0012054,2025-06-26,BEA-MAY-0081,Beauty,Maybelline,10.91,1
C02309,O0023594,2026-02-06,FAS-NIK-0664,Fashion,Nike,61.85,1
C00775,O0008038,2026-01-09,BOO-OR-0659,Books,O'Reilly,47.65,1
C04682,O0046977,2025-11-25,GRO-PEP-0178,Grocery,PepsiCo,67.99,3
C01579,O0016400,2025-04-17,ELE-LOG-0096,Electronics,Logitech,580.38,2
C04562,O0045786,2025-05-21,FAS-LEV-0715,Fashion,Levi's,33.08,1
C03453,O0034616,2025-10-26,BEA-MAY-0735,Beauty,Maybelline,42.76,1
C00741,O0007625,2025-04-11,SPO-WIL-0437,Sports,Wilson,130.55,2
C01318,O0013662,2025-05-16,FAS-LEV-0295,Fashion,Levi's,37.77,1
C03753,O0037737,2025-09-23,TOY-HAS-0047,Toys,Hasbro,103.31,1
C02608,O0026542,2025-06-23,FAS-ZAR-0021,Fashion,Zara,81.97,2
C01273,O0013268,2025-01-22,GRO-KEL-0026,Grocery,Kellogg's,28.91,1
C01757,O0018083,2026-02-07,FAS-ZAR-0254,Fashion,Zara,61.42,1
C04789,O0048086,2025-02-03,FAS-ZAR-0569,Fashion,Zara,42.92,1
C04236,O0042768,2025-09-08,BEA-DOV-0228,Beauty,Dove,36.21,1
C00410,O0004071,2025-05-19,SPO-UND-0476,Sports,Under Armour,89.63,1
C01568,O0016287,2025-05-22,FAS-UNI-0010,Fashion,Uniqlo,49.5,1
C00121,O0001119,2025-07-26,GRO-NES-0322,Grocery,Nestle,52.95,4
C00964,O0010075,2025-07-15,GRO-NES-0700,Grocery,Nestle,26.08,2
C01084,O0011374,2026-01-21,HOM-DYS-0636,Home,Dyson,91.93,1
C03257,O0032685,2026-01-13,FAS-LEV-0475,Fashion,Levi's,117.98,1
C04633,O0046434,2025-06-01,HOM-NIN-0237,Home,Ninja,121.63,1
C02483,O0025350,2025-04-25,BOO-HAR-0601,Books,HarperCollins,43.58,2
C00651,O0006716,2025-04-24,ELE-SON-0653,Electronics,Sony,2426.63,3
C03449,O0034568,2025-02-08,FAS-ZAR-0716,Fashion,Zara,93.91,1
C00111,O0001031,2025-03-16,SPO-UND-0313,Sports,Under Armour,189.82,1
C02228,O0022754,2025-02-03,TOY-FIS-0409,Toys,Fisher-Price,122.85,3
C01132,O0011762,2025-12-30,BOO-PEA-0366,Books,Pearson,212.05,3
C03571,O0035897,2026-02-17,FAS-ADI-0286,Fashion,Adidas,44.98,1
C01400,O0014493,2025-04-19,FAS-LEV-0683,Fashion,Levi's,90.88,1
C02455,O0025086,2025-03-28,BOO-HAR-0687,Books,HarperCollins,24.21,1
C01997,O0020396,2025-05-15,FAS-ZAR-0558,Fashion,Zara,115.86,1
C00469,O0004814,2025-07-22,ELE-LOG-0496,Electronics,Logitech,442.56,1
C00862,O0008995,2025-08-13,FAS-ZAR-0194,Fashion,Zara,116.71,1
C04964,O0049692,2025-02-26,TOY-LEG-0403,Toys,Lego,75.05,2
C02090,O0021375,2025-12-12,BEA-DOV-0320,Beauty,Dove,90.48,2
C03014,O0030243,2026-01-02,GRO-HEI-0165,Grocery,Heinz,22.15,1
C04741,O0047579,2025-06-16,BOO-PEA-0485,Books,Pearson,17.12,1
C00125,O0001165,2026-02-07,SPO-PUM-0514,Sports,Puma,150.5,1
C02424,O0024811,2026-01-02,BEA-CER-0184,Beauty,CeraVe,76.18,2
C02067,O0021110,2025-09-13,GRO-QUA-0203,Grocery,Quaker,25.14,1
C00373,O0003698,2025-04-24,GRO-QUA-0148,Grocery,Quaker,19.44,1
C01091,O0011439,2024-12-10,GRO-PEP-0271,Grocery,PepsiCo,33.14,1
C00438,O0004470,2025-02-16,GRO-NES-0137,Grocery,Nestle,26.88,1
C00935,O0009808,2025-05-11,FAS-LEV-0395,Fashion,Levi's,73.68,1
C04759,O0047768,2025-09-17,GRO-NES-0269,Grocery,Nestle,107.73,2
C00655,O0006749,2025-12-13,SPO-UND-0271,Sports,Under Armour,515.29,5
C04902,O0049185,2024-12-29,HOM-PHI-0628,Home,Philips,246.88,1
C01677,O0017379,2025-05-19,ELE-SAM-0282,Electronics,Samsung,517.91,1
C03666,O0036885,2025-06-14,ELE-ANK-0632,Electronics,Anker,1843.99,4
C01283,O0013357,2025-12-14,HOM-PHI-0185,Home,Philips,280.49,3
C03226,O0032405,2025-04-20,BEA-NIV-0769,Beauty,Nivea,21.34,1
C04208,O0042455,2024-12-29,BOO-PEA-0085,Books,Pearson,89.0,3
C04592,O0046066,2025-09-28,SPO-REE-0606,Sports,Reebok,124.94,1
C01104,O0011539,2025-01-27,TOY-FIS-0526,Toys,Fisher-Price,118.74,1
C00211,O0002009,2025-03-01,BOO-PEA-0171,Books,Pearson,120.18,2
C00335,O0003222,2026-03-21,FAS-UNI-0692,Fashion,Uniqlo,57.18,1
C04472,O0044997,2025-01-01,BOO-HAR-0212,Books,HarperCollins,30.78,1
C01832,O0018763,2025-11-18,ELE-SAM-0490,Electronics,Samsung,453.63,1
C01371,O0014166,2025-02-19,ELE-APP-0360,Electronics,Apple,377.7,1
C04037,O0040684,2025-07-23,GRO-QUA-0565,Grocery,Quaker,15.02,1
C02454,O0025081,2026-02-15,ELE-LOG-0085,Electronics,Logitech,718.53,1
C00195,O0001823,2026-02-11,HOM-PHI-0741,Home,Philips,248.66,1
C04428,O0044662,2024-12-06,FAS-UNI-0188,Fashion,Uniqlo,283.23,2
C00668,O0006849,2025-05-03,BOO-OR-0539,Books,O'Reilly,15.94,1
C01218,O0012636,2025-04-03,ELE-ANK-0585,Electronics,Anker,782.7,1
C03747,O0037669,2025-12-06,SPO-REE-0711,Sports,Reebok,60.36,1
C00587,O0006096,2025-03-30,ELE-APP-0718,Electronics,Apple,196.94,1
C03898,O0039249,2025-06-12,ELE-LOG-0075,Electronics,Logitech,874.56,2
C01007,O0010578,2025-06-18,TOY-HAS-0330,Toys,Hasbro,27.82,1
C03114,O0031075,2025-10-09,GRO-HEI-0199,Grocery,Heinz,59.14,3
C02896,O0029113,2025-08-29,FAS-NIK-0335,Fashion,Nike,55.0,1
C00972,O0010193,2025-05-30,BEA-CER-0190,Beauty,CeraVe,142.47,3
C00037,O0000315,2025-06-08,GRO-QUA-0213,Grocery,Quaker,14.32,1
C01092,O0011450,2025-01-22,FAS-ZAR-0395,Fashion,Zara,47.63,1
C03072,O0030746,2025-05-30,BEA-MAY-0565,Beauty,Maybelline,22.29,1
C02953,O0029703,2026-03-03,BEA-NIV-0020,Beauty,Nivea,56.57,2
C02737,O0027659,2024-12-14,SPO-PUM-0350,Sports,Puma,39.5,1
C02319,O0023686,2025-08-16,ELE-ANK-0094,Electronics,Anker,1208.17,3
C02815,O0028376,2025-08-13,BOO-HAR-0771,Books,HarperCollins,20.4,1
C00315,O0003086,2024-12-27,FAS-ZAR-0582,Fashion,Zara,56.87,1
C04921,O0049372,2025-01-01,FAS-ZAR-0265,Fashion,Zara,73.53,1
C00375,O0003752,2026-03-30,GRO-KEL-0476,Grocery,Kellogg's,12.84,1
C00488,O0005049,2025-07-21,GRO-NES-0206,Grocery,Nestle,31.52,1
C02903,O0029187,2026-05-17,GRO-QUA-0508,Grocery,Quaker,20.61,1
C03068,O0030709,2024-12-07,BEA-DOV-0294,Beauty,Dove,20.3,1
C01968,O0020147,2025-03-17,FAS-ZAR-0208,Fashion,Zara,65.42,1
C03213,O0032250,2025-10-29,FAS-ADI-0191,Fashion,Adidas,108.85,2
C00482,O0004970,2024-12-13,SPO-REE-0190,Sports,Reebok,207.78,2
C03045,O0030526,2025-07-14,ELE-SAM-0633,Electronics,Samsung,266.15,1
C01807,O0018495,2026-05-17,BEA-MAY-0328,Beauty,Maybelline,33.32,1
C03789,O0038065,2024-12-23,GRO-NES-0017,Grocery,Nestle,44.66,1
C04156,O0041837,2026-02-01,ELE-SAM-0308,Electronics,Samsung,114.94,1
C03261,O0032753,2026-03-23,FAS-LEV-0608,Fashion,Levi's,214.62,1
C01962,O0020074,2026-01-11,ELE-SAM-0021,Electronics,Samsung,561.24,1
C02581,O0026274,2026-01-28,FAS-NIK-0462,Fashion,Nike,124.37,1
C01317,O0013650,2025-07-09,BOO-HAR-0266,Books,HarperCollins,8.09,1
C02501,O0025534,2026-03-28,HOM-OXO-0424,Home,OXO,115.7,1
C01694,O0017522,2025-12-02,HOM-DYS-0130,Home,Dyson,116.13,1
C02493,O0025481,2026-03-15,FAS-LEV-0645,Fashion,Levi's,75.56,1
C04802,O0048235,2025-01-20,GRO-NES-0660,Grocery,Nestle,52.57,1
C04858,O0048788,2025-03-17,GRO-PEP-0351,Grocery,PepsiCo,56.09,1
C03225,O0032390,2025-11-10,TOY-HAS-0469,Toys,Hasbro,55.09,1
C00491,O0005087,2025-12-31,GRO-KEL-0392,Grocery,Kellogg's,68.83,2
C01663,O0017253,2026-01-19,GRO-NES-0563,Grocery,Nestle,16.3,1
C00406,O0004040,2025-08-03,GRO-PEP-0615,Grocery,PepsiCo,35.76,1
C01794,O0018387,2025-02-06,SPO-COL-0284,Sports,Columbia,128.86,1
C00421,O0004247,2025-01-13,GRO-QUA-0153,Grocery,Quaker,39.43,1
C01821,O0018628,2025-04-21,BOO-PEN-0719,Books,Penguin,24.89,1
C00093,O0000880,2025-09-19,HOM-OXO-0794,Home,OXO,237.25,2
C02277,O0023299,2026-05-10,SPO-COL-0303,Sports,Columbia,136.7,1
C02959,O0029753,2025-01-11,ELE-SAM-0529,Electronics,Samsung,606.62,2
C03005,O0030173,2025-10-11,TOY-LEG-0207,Toys,Lego,60.3,1
C02835,O0028560,2025-09-10,TOY-LEG-0566,Toys,Lego,96.81,2
C01843,O0018864,2025-03-16,SPO-WIL-0724,Sports,Wilson,113.14,1
C04293,O0043344,2026-04-28,GRO-QUA-0163,Grocery,Quaker,18.07,1
C03404,O0034211,2025-09-04,HOM-PHI-0646,Home,Philips,555.75,4
C02563,O0026084,2025-10-27,ELE-SAM-0424,Electronics,Samsung,178.76,1
C00205,O0001942,2025-01-22,GRO-QUA-0178,Grocery,Quaker,16.21,1
C02177,O0022226,2025-02-18,ELE-ANK-0789,Electronics,Anker,847.13,1
C04432,O0044692,2025-07-07,SPO-PUM-0049,Sports,Puma,194.0,1
C04286,O0043240,2025-07-02,TOY-MAT-0462,Toys,Mattel,136.05,2
C02335,O0023860,2025-12-03,BEA-DOV-0306,Beauty,Dove,50.72,1
C01370,O0014159,2025-07-07,GRO-PEP-0376,Grocery,PepsiCo,18.93,1
C03374,O0033876,2025-10-16,BEA-LO-0166,Beauty,L'Oreal,30.4,1
C04790,O0048105,2025-02-10,GRO-NES-0556,Grocery,Nestle,13.24,1
C02296,O0023450,2025-12-13,FAS-ZAR-0428,Fashion,Zara,176.43,1
C00641,O0006624,2025-07-29,FAS-NIK-0732,Fashion,Nike,184.42,1
C03805,O0038265,2026-05-08,FAS-ZAR-0695,Fashion,Zara,88.41,1
C02578,O0026242,2025-06-05,BEA-MAY-0123,Beauty,Maybelline,64.08,2
C04743,O0047592,2026-04-28,FAS-ZAR-0556,Fashion,Zara,132.46,1
C02362,O0024156,2025-01-04,GRO-HEI-0407,Grocery,Heinz,28.54,1
C03201,O0032059,2025-11-23,GRO-KEL-0143,Grocery,Kellogg's,42.93,2
C00892,O0009332,2025-08-13,ELE-APP-0621,Electronics,Apple,231.19,1
C04313,O0043565,2024-12-27,GRO-PEP-0674,Grocery,PepsiCo,22.58,1
C00359,O0003494,2026-02-11,ELE-SON-0634,Electronics,Sony,2071.2,2
C00474,O0004879,2025-03-10,HOM-NIN-0529,Home,Ninja,335.83,2
C04692,O0047063,2025-11-21,HOM-NIN-0338,Home,Ninja,184.56,1
C00108,O0000999,2025-03-16,FAS-UNI-0597,Fashion,Uniqlo,90.49,1
C03684,O0037087,2025-07-27,ELE-SON-0616,Electronics,Sony,367.08,1
C03621,O0036438,2025-11-01,FAS-UNI-0498,Fashion,Uniqlo,71.56,1
C03459,O0034750,2025-02-15,HOM-PHI-0328,Home,Philips,110.66,2
C02842,O0028617,2026-01-21,ELE-SON-0749,Electronics,Sony,2631.97,3
C03685,O0037096,2024-12-23,TOY-HAS-0373,Toys,Hasbro,44.04,1
C02232,O0022811,2025-12-02,GRO-PEP-0252,Grocery,PepsiCo,37.65,1
C00696,O0007143,2025-10-31,GRO-HEI-0132,Grocery,Heinz,23.88,1
C02105,O0021559,2025-06-16,ELE-SON-0297,Electronics,Sony,123.97,1
C00947,O0009936,2025-09-01,BEA-CER-0474,Beauty,CeraVe,53.23,3
C00466,O0004789,2025-06-08,BOO-PEN-0220,Books,Penguin,40.32,2
C03042,O0030511,2025-03-27,ELE-APP-0056,Electronics,Apple,340.53,1
C03125,O0031190,2025-04-10,BOO-NO -0197,Books,No Starch,19.61,1
C01962,O0020084,2026-04-11,HOM-DYS-0655,Home,Dyson,165.79,1
C01023,O0010824,2025-12-09,BEA-NIV-0263,Beauty,Nivea,66.67,2
C00070,O0000673,2026-04-20,FAS-NIK-0753,Fashion,Nike,305.36,2
C01499,O0015595,2025-05-16,BOO-NO -0157,Books,No Starch,59.57,1
C04270,O0043049,2025-03-23,FAS-ADI-0698,Fashion,Adidas,98.07,1
C02148,O0021912,2025-05-11,HOM-NIN-0766,Home,Ninja,136.11,1
C01143,O0011869,2025-08-25,SPO-COL-0743,Sports,Columbia,90.68,1
C03455,O0034691,2024-12-19,ELE-SON-0101,Electronics,Sony,538.27,1
C01079,O0011322,2025-03-12,SPO-PUM-0418,Sports,Puma,71.98,1
C04373,O0044212,2025-10-11,ELE-SAM-0640,Electronics,Samsung,375.8,1
C02400,O0024615,2025-05-24,SPO-PUM-0705,Sports,Puma,119.93,2
C01153,O0012006,2026-04-16,HOM-PHI-0609,Home,Philips,380.72,2
C00395,O0003940,2025-12-24,FAS-NIK-0302,Fashion,Nike,74.12,3
C00451,O0004614,2025-11-18,GRO-QUA-0638,Grocery,Quaker,9.37,1
C03657,O0036760,2025-09-26,ELE-APP-0467,Electronics,Apple,251.68,1
C03152,O0031459,2025-11-12,HOM-IKE-0311,Home,Ikea,65.48,1
C04466,O0044953,2025-09-27,GRO-KEL-0766,Grocery,Kellogg's,39.99,1
C00427,O0004348,2025-06-07,GRO-KEL-0026,Grocery,Kellogg's,134.57,4
C03907,O0039328,2025-09-06,BEA-CER-0515,Beauty,CeraVe,52.34,3
C04990,O0049923,2026-04-24,GRO-NES-0026,Grocery,Nestle,73.73,1
C02192,O0022394,2025-06-01,BOO-PEN-0099,Books,Penguin,39.04,2
C00324,O0003157,2025-03-06,BEA-CER-0279,Beauty,CeraVe,21.57,1
C02974,O0029918,2025-12-07,GRO-QUA-0133,Grocery,Quaker,84.14,2
C03699,O0037224,2025-03-16,SPO-REE-0011,Sports,Reebok,165.72,1
C01297,O0013479,2024-12-23,BEA-LO-0038,Beauty,L'Oreal,129.53,3
C01340,O0013872,2025-04-20,FAS-ADI-0655,Fashion,Adidas,92.54,1
C03834,O0038556,2026-02-15,BOO-PEN-0625,Books,Penguin,85.99,2
C02478,O0025330,2025-04-16,ELE-ANK-0146,Electronics,Anker,610.36,2
C04430,O0044685,2025-10-08,SPO-PUM-0350,Sports,Puma,262.42,2
C00107,O0000986,2025-10-13,TOY-MAT-0177,Toys,Mattel,136.75,1
C03690,O0037140,2025-04-12,FAS-ADI-0417,Fashion,Adidas,31.68,1
C03490,O0035034,2026-03-06,BOO-OR-0730,Books,O'Reilly,110.64,1
C02322,O0023731,2025-05-09,BEA-CER-0193,Beauty,CeraVe,43.64,1
C00732,O0007531,2025-10-11,GRO-QUA-0595,Grocery,Quaker,185.58,4
C04394,O0044395,2025-05-15,TOY-RAV-0230,Toys,Ravensburger,172.87,3
C03280,O0032949,2025-11-19,SPO-COL-0591,Sports,Columbia,740.15,4
C03092,O0030878,2025-02-18,FAS-LEV-0295,Fashion,Levi's,154.02,1
C02976,O0029931,2025-11-14,GRO-KEL-0161,Grocery,Kellogg's,29.32,1
C02293,O0023416,2025-12-22,TOY-FIS-0405,Toys,Fisher-Price,162.86,3
C00583,O0006060,2025-01-31,GRO-QUA-0790,Grocery,Quaker,57.08,2
C02318,O0023680,2025-12-20,BEA-LO-0374,Beauty,L'Oreal,16.28,1
C01538,O0015941,2026-01-18,SPO-REE-0303,Sports,Reebok,211.72,1
C00679,O0006949,2025-02-18,ELE-APP-0528,Electronics,Apple,328.77,1
C02996,O0030096,2025-11-05,ELE-SON-0516,Electronics,Sony,338.58,1
C04110,O0041340,2025-10-02,FAS-NIK-0124,Fashion,Nike,47.93,1
C04950,O0049599,2026-01-25,BOO-PEA-0316,Books,Pearson,56.08,2
C03304,O0033184,2025-04-06,TOY-HAS-0719,Toys,Hasbro,33.49,1
C01594,O0016581,2026-01-24,ELE-SON-0758,Electronics,Sony,1739.88,3
C00150,O0001389,2025-01-01,GRO-KEL-0631,Grocery,Kellogg's,116.3,2
C02090,O0021351,2025-01-24,TOY-LEG-0057,Toys,Lego,1023.79,6
C04972,O0049751,2025-06-01,FAS-UNI-0788,Fashion,Uniqlo,179.1,1
C03434,O0034432,2025-02-16,FAS-LEV-0214,Fashion,Levi's,171.24,2
C02388,O0024455,2025-10-28,TOY-MAT-0574,Toys,Mattel,37.72,1
C04005,O0040360,2025-12-07,SPO-UND-0086,Sports,Under Armour,175.95,3
C01813,O0018578,2025-01-17,TOY-RAV-0114,Toys,Ravensburger,93.77,2
C03325,O0033452,2025-03-27,ELE-LOG-0278,Electronics,Logitech,419.09,1
C04772,O0047853,2025-03-26,GRO-QUA-0762,Grocery,Quaker,11.54,1
C00002,O0000005,2025-05-16,ELE-LOG-0753,Electronics,Logitech,1062.93,1
C02903,O0029183,2025-12-27,ELE-SON-0021,Electronics,Sony,544.24,1
C00797,O0008231,2026-01-26,FAS-NIK-0674,Fashion,Nike,389.86,2
C00571,O0005947,2025-05-12,HOM-DYS-0175,Home,Dyson,102.32,2
C00755,O0007823,2025-10-01,BOO-NO -0203,Books,No Starch,40.05,1
C01908,O0019487,2025-05-22,GRO-KEL-0030,Grocery,Kellogg's,43.76,1
C01482,O0015385,2025-10-24,FAS-LEV-0522,Fashion,Levi's,41.33,1
C04080,O0041100,2025-10-31,TOY-FIS-0141,Toys,Fisher-Price,113.12,1
C01769,O0018184,2024-12-17,ELE-SON-0036,Electronics,Sony,589.26,4
C02679,O0027162,2025-04-05,FAS-ADI-0502,Fashion,Adidas,33.13,1
C01116,O0011646,2026-02-04,GRO-HEI-0222,Grocery,Heinz,44.27,2
C02384,O0024391,2025-06-19,BOO-OR-0760,Books,O'Reilly,56.72,1
C00473,O0004851,2025-02-18,BEA-DOV-0777,Beauty,Dove,53.87,2
C04730,O0047436,2025-08-18,FAS-NIK-0063,Fashion,Nike,61.93,1
C04187,O0042207,2025-09-30,BOO-OR-0201,Books,O'Reilly,53.71,1
C04508,O0045341,2025-10-04,FAS-NIK-0245,Fashion,Nike,95.27,1
C02792,O0028170,2025-06-10,GRO-KEL-0578,Grocery,Kellogg's,24.4,1
C00352,O0003420,2026-02-20,SPO-COL-0599,Sports,Columbia,212.59,1
C04222,O0042591,2025-11-29,ELE-SAM-0690,Electronics,Samsung,145.31,1
C03851,O0038735,2026-02-07,ELE-APP-0223,Electronics,Apple,265.51,1
C03653,O0036720,2025-06-19,BEA-LO-0500,Beauty,L'Oreal,58.22,2
C02938,O0029498,2025-06-10,SPO-COL-0291,Sports,Columbia,56.98,2
C00429,O0004363,2025-08-19,BEA-CER-0521,Beauty,CeraVe,50.64,1
C00405,O0004029,2025-09-27,GRO-KEL-0209,Grocery,Kellogg's,24.31,1
C00353,O0003427,2025-08-11,ELE-APP-0057,Electronics,Apple,391.73,1
C01980,O0020269,2025-05-01,TOY-FIS-0018,Toys,Fisher-Price,22.41,2
